TagID,TagName,categoryname,categoryid
4326,"apelsin jos",Apelsinjuice,1084
4327,apotek,"Åldersgräns 18 år: Receptfria Läkemedel",3949
4328,apoteksvaror,"Åldersgräns 18 år: Receptfria Läkemedel",3949
4329,"apoteks varor","Åldersgräns 18 år: Receptfria Läkemedel",3949
4330,läkemedel,"Åldersgräns 18 år: Receptfria Läkemedel",3949
4340,broccolli,Broccoli,487
4340,broccolli,"Broccoli Färsk",3257
4340,broccolli,"Broccoli Fryst",1631
4341,brocollio,Broccoli,487
4342,brocolli,Broccoli,487
4342,brocolli,"Broccoli Färsk",3257
4342,brocolli,"Broccoli Fryst",1631
4343,broccolli',"Broccoli Färsk",3257
4344,brocholli,"Broccoli Färsk",3257
4344,brocholli,"Broccoli Fryst",1631
4345,brockolli,"Broccoli Fryst",1631
4351,baguett,"Baguette Fullkorn/Fiber",3112
4351,baguett,"Baguette Halv",4005
4351,baguett,"Baguette Mini",2984
4351,baguett,Vitlöksbaguette,3111
4352,bauguette,"Baguette Fullkorn/Fiber",3112
4352,bauguette,"Baguette Halv",4005
4352,bauguette,"Baguette Hel",4001
4352,bauguette,"Baguette Mini",2984
4352,bauguette,Vitlöksbaguette,3111
4353,baugett,"Baguette Fullkorn/Fiber",3112
4353,baugett,"Baguette Halv",4005
4353,baugett,"Baguette Hel",4001
4354,baugette,"Baguette Fullkorn/Fiber",3112
4354,baugette,"Baguette Halv",4005
4354,baugette,"Baguette Hel",4001
4354,baugette,Vitlöksbaguette,3111
4354,baugette,Baguette,392
4355,bagett,"Baguette Hel",4001
4355,bagett,"Baguette Mini",2984
4355,bagett,Vitlöksbaguette,3111
4356,bauguett,"Baguette Hel",4001
4356,bauguett,"Baguette Mini",2984
4356,bauguett,Vitlöksbaguette,3111
4357,bauggete,"Baguette Mini",2984
4358,baggett,"Baguette Mini",2984
4359,baguette,"Baguette Mini",2984
4360,"blöjor pampers","Active Fit",4335
4360,"blöjor pampers","Baby Dry",4337
4360,"blöjor pampers","Easy Up",4339
4360,"blöjor pampers","New Baby",4336
4364,hamburgerdressing,"Amerikansk Dressing",1503
4365,hambugardressing,"Amerikansk Dressing",1503
4372,aborio,Arborioris,2005
4373,abroriris,Arborioris,2005
4376,aivar,Ajvar,2304
4377,"ajvar relis",Ajvar,2304
4378,aijvar,Ajvar,2304
4379,relish,Ajvar,2304
4380,"ajvar relich",Ajvar,2304
4384,alcoholfritt,"Alkoholfritt vin",4378
4387,aluminumfolie,Aluminiumfolie,1320
4388,aluminiumfole,Aluminiumfolie,1320
4389,grillfolie,Aluminiumfolie,1320
4392,"apelsinjuice koncentrat","Apelsinjuice - Koncentrat",3952
4395,babybell,Babybelost,4077
4396,babyost,Babybelost,4077
4397,babybel,Babybelost,4077
4402,bakpotatisar,Bakpotatis,270
4403,"bak potatis",Bakpotatis,270
4404,"bak potatisar",Bakpotatis,270
4409,bernaise,Bearnaisesås,1261
4410,"bearnaiss sås",Bearnaisesås,1261
4411,bearnaiss,Bearnaisesås,1261
4412,bearniesås,Bearnaisesås,1261
4413,bearneise,Bearnaisesås,1261
4414,beskvier,Biskvier,1422
4415,beskvi,Biskvier,1422
4416,biskvi,Biskvier,1422
4417,bicarbonat,Bikarbonat,1836
4418,bigarråer,"Körsbär Färska",4318
4419,bigarrå,"Körsbär Färska",4318
4420,bigaråer,"Körsbär Färska",4318
4421,bigarå,"Körsbär Färska",4318
4422,binder,Bindor,1049
4423,binda,Bindor,1049
4424,"blackeye bönor","Black Eye Bönor",2698
4425,blackeyebönor,"Black Eye Bönor",2698
4426,"black eyed bönor","Black Eye Bönor",2698
4427,"blackeyed bönor","Black Eye Bönor",2698
4428,blackeyedbönor,"Black Eye Bönor",2698
4429,"blandade bönor","Blandade bönor",2674
4430,"blandad bönor","Blandade bönor",2674
4431,blandbönor,"Blandade bönor",2674
4432,"block choklad","Ljus Blockchoklad",2776
4432,"block choklad","Mörk Blockchoklad",2410
4432,"block choklad","Vit Blockchoklad",2778
4432,"block choklad","Blockchoklad Mint",3412
4433,blockshoklad,"Ljus Blockchoklad",2776
4433,blockshoklad,"Mörk Blockchoklad",2410
4433,blockshoklad,"Vit Blockchoklad",2778
4433,blockshoklad,"Blockchoklad Mint",3412
4434,"block shoklad","Ljus Blockchoklad",2776
4434,"block shoklad","Mörk Blockchoklad",2410
4434,"block shoklad","Vit Blockchoklad",2778
4435,"blocka shoklad","Blockchoklad Mint",3412
4436,blomkålshuvud,"Blomkål Färsk",3256
4437,blomkol,"Blomkål Färsk",3256
4438,bodylotion,Hudlotion,1028
4439,lotion,Hudlotion,1028
4440,bomullspads,Bomullsrondeller,1702
4441,bomullpads,Bomullsrondeller,1702
4442,bomullspinne,Bomullspinnar,280
4443,bomullstops,Bomullspinnar,280
4444,bommulstops,Bomullspinnar,280
4445,bommullstops,Bomullspinnar,280
4446,bommullspinnar,Bomullspinnar,280
4447,gaständare,Tändare,4118
4448,grilltändare,Tändare,4118
4449,braständare,Tändare,4118
4450,bröstmjölksersättning,Modersmjölksersättning,299
4457,canelinibönor,Cannellinibönor,2696
4458,cannelinibönor,Cannellinibönor,2696
4459,canellinibönor,Cannellinibönor,2696
4460,cappelini,Capellini,3488
4461,cappellini,Capellini,3488
4462,cesardressing,Caesardressing,757
4463,"cesar dressing",Caesardressing,757
4464,caesardressing,Caesardressing,757
4465,"caesar dressing",Caesardressing,757
4466,cesarsallad,Caesarsallad,3804
4467,"cesar sallad",Caesarsallad,3804
4468,caesarsallad,Caesarsallad,3804
4469,"caesar sallad",Caesarsallad,3804
4470,charon,Sharon,3880
4473,"citron olja",Citronolja,1285
4475,croissant,Croissanter,3116
4476,crossiant,Croissanter,3116
4477,crossant,Croissanter,3116
4478,crissant,Croissanter,3116
4479,daddlar,"Dadlar Färska",3232
4480,dadel,"Dadlar Färska",3232
4481,dadler,"Dadlar Färska",3232
4482,daddel,"Dadlar Färska",3232
4492,klädrulle,Klädvårdsrulle,3740
4493,klädroller,Klädvårdsrulle,3740
4494,"kläd roller",Klädvårdsrulle,3740
4507,plasthandskar,Städhandskar,3916
4508,plasthandske,Städhandskar,3916
4509,handske,Städhandskar,3916
4510,handskar,Städhandskar,3916
4511,"plast handske",Städhandskar,3916
4512,"plast handskar",Städhandskar,3916
4513,sambaloelek,"Sambal Oelek",694
4514,sambalolek,"Sambal Oelek",694
4515,"soya yoghurt",Soyayoghurt,4386
4516,soygurt,Soyayoghurt,4386
4517,soyghurt,Soyayoghurt,4386
4518,"soya yogurt",Soyayoghurt,4386
4519,"yoghurt soya",Soyayoghurt,4386
4520,"toa papper",Toalettpapper,55
4521,"toalett papper",Toalettpapper,55
4522,"toalet paper",Toalettpapper,55
4523,"toalett paper",Toalettpapper,55
4524,"toa paper",Toalettpapper,55
4525,toapaper,Toalettpapper,55
4526,toalettpaper,Toalettpapper,55
4527,tuggumi,Tuggummi,318
4528,tugumi,Tuggummi,318
4529,tugummi,Tuggummi,318
4530,tugggummi,Tuggummi,318
4531,ungsrengöring,Ugnsrengöring,1237
4532,"ugns rengöring",Ugnsrengöring,1237
4533,"ungs rengöring",Ugnsrengöring,1237
4534,vitabönor,"Vita Bönor",2108
4535,vitabönnor,"Vita Bönor",2108
4536,"vit böna","Vita Bönor",2108
4537,"bönor vita","Vita Bönor",2108
4538,"wc rent",WC-Rengöring,2786
4539,wcrent,WC-Rengöring,2786
4540,wc-rent,WC-Rengöring,2786
4541,kikärter,Kikärtor,2668
4542,kikärta,Kikärtor,2668
4543,"kik ärtor",Kikärtor,2668
4544,"kik ärter",Kikärtor,2668
4545,"kik ärta",Kikärtor,2668
4546,anju,"Päron Anjou",3245
4547,"päron anjo","Päron Anjou",3245
4548,"päron anju","Päron Anjou",3245
4549,baguete,Baguette,392
4550,bagutte,Baguette,392
4551,bagguette,Baguette,392
4552,baugete,Baguette,392
4553,bagguete,Baguette,392
4554,babyservett,Tvättservetter,4292
4555,babyservetter,Tvättservetter,4292
4556,"baby servett",Tvättservetter,4292
4557,"baby servetter",Tvättservetter,4292
4558,"tvätt servetter",Tvättservetter,4292
4559,"tvätt servett",Tvättservetter,4292
4560,"våt servett",Tvättservetter,4292
4564,geleblandning,"Godispåse - Gelegodis",365
4565,"gele blandning","Godispåse - Gelegodis",365
4566,"gelé godis","Godispåse - Gelegodis",365
4567,hummos,Hummus,2898
4568,hommus,Hummus,2898
4569,hoummus,Hummus,2898
4570,hoummos,Hummus,2898
4571,hommos,Hummus,2898
4572,jordgubbe,"Jordgubbar Fryst",2528
4572,jordgubbe,"Jordgubbar Färska",797
4573,mozarela,Mozzarellaost,320
4574,mozzarela,Mozzarellaost,320
4575,plantjord,Blomjord,312
4576,"plant jord",Blomjord,312
4577,planteringsjord,Blomjord,312
4578,"planterings jord",Blomjord,312
4579,quornfärs,"Vegetarisk Färs",3312
4580,"quorn färs","Vegetarisk Färs",3312
4581,"röd pesto","Pesto Röd",3587
4582,"grön pesto","Pesto Grön",3588
4583,svinto,Stålull,1418
4584,swinto,Stålull,1418
4585,stålull,Stålull,1418
4586,"stål ull",Stålull,1418
4587,"tvål ull",Stålull,1418
4588,bakpotatis,Bakplåtspapper,1379
4589,arrabiata,"Pastasås Arrabbiata",3107
4590,arabbiata,"Pastasås Arrabbiata",3107
4591,arabiata,"Pastasås Arrabbiata",3107
4592,babyspenat,"Färsk bladspenat",2892
4593,kokosflingor,"Riven kokos",1712
4594,cocosflingor,"Riven kokos",1712
4595,"cocos flingor","Riven kokos",1712
4596,"kokos flingor","Riven kokos",1712
4597,coccosflingor,"Riven kokos",1712
4598,"coccos flingor","Riven kokos",1712
4599,fiskpinne,Fiskpinnar,1371
4600,"fisk pinne",Fiskpinnar,1371
4601,"fisk pinnar",Fiskpinnar,1371
4602,glasputs,Fönsterputs,1305
4603,"fönster puts",Fönsterputs,1305
4604,"glas puts",Fönsterputs,1305
4605,glasstrut,Glasstrutar,570
4606,"glass strut",Glasstrutar,570
4607,"glass strutar",Glasstrutar,570
4608,glasspinne,Glasspinnar,437
4609,"glass pinnar",Glasspinnar,437
4610,"glass pinne",Glasspinnar,437
4611,"golv mopp",Golvmopp,4409
4612,mopp,Golvmopp,4409
4613,moppar,Golvmopp,4409
4614,golvmoppar,Golvmopp,4409
4615,hink,Skurhink,4410
4616,mopphink,Skurhink,4410
4617,"skur hink",Skurhink,4410
4618,sopborste,Sopborstar,4411
4619,maijzena,Redning,473
4624,qorn,"Vegetariska produkter",1169
4625,hamburgerost,"Cheddarost i Skivor",3619
4626,"hamburgare ost","Cheddarost i Skivor",3619
4627,"hamburger ost","Cheddarost i Skivor",3619
4628,"cheddar ost","Cheddarost i Skivor",3619
4629,kumin,Kummin,1841
4630,köttbular,"Köttbullar Frysta",3343
4630,köttbular,"Köttbullar Färska",3342
4631,kötbular,"Köttbullar Frysta",3343
4631,kötbular,"Köttbullar Färska",3342
4632,sqash,Zucchini,166
4633,hundpåsar,Hundbajspåse,3881
4634,bajspåsar,Hundbajspåse,3881
4635,hundbajspåse,Hundbajspåse,3881
4636,hundbajspåsar,Hundbajspåse,3881
4637,vinegär,Vinäger,354
4638,digestivkex,Digestive,1133
4639,digistivkex,Digestive,1133
4640,digistivekex,Digestive,1133
4643,fisksgratäng,Fiskgratäng,1638
4644,"fisk gratäng",Fiskgratäng,1638
4645,bandpasta,Tagliatelle,1462
4645,bandpasta,"Tagliatelle Färsk",2715
4645,bandpasta,Pappardelle,2158
4645,bandpasta,"Pappardelle Färsk",2664
4645,bandpasta,"Fettuccini Färsk",2952
4646,blomsterjord,Blomjord,312
4647,blommsterjord,Blomjord,312
4648,"blomster jord",Blomjord,312
4649,"chilli con carne","Chili Con Carne",1520
4650,drakfrukt,Pitahaya,3234
4651,"drak frukt",Pitahaya,3234
4652,knäckbröd,Knäckebröd,349
4653,kokosnötter,Kokosnöt,4323
4654,"kokos nöt",Kokosnöt,4323
4655,kökspapper,Hushållspapper,512
4658,köttfärsås,"Färdiga Köttfärssåser",1493
4659,"köttfärs sås","Färdiga Köttfärssåser",1493
4660,köttfärssås,"Färdiga Köttfärssåser",1493
4661,tortillia,"Tortilla - Små",3663
4661,tortillia,"Tortilla Chili & Jalapeno",3611
4661,tortillia,"Tortilla Tomater & Örter",3616
4661,tortillia,"Tortilla Whole Wheat",3618
4661,tortillia,Tortilla,1697
4662,topz,Bomullspinnar,280
4663,airwick,Luftuppfriskare,1116
4664,"air wick",Luftuppfriskare,1116
4665,luftfräschare,Luftuppfriskare,1116
4666,"all brain","Flingor - All Bran",4285
4667,allbrain,"Flingor - All Bran",4285
4668,baccon,Bacon,3330
4668,baccon,"Bacon Skivat",753
4668,baccon,"Bacon Tärnat",1270
4669,"bacon tärnad","Bacon Tärnat",1270
4670,bakpapper,Bakplåtspapper,1379
4673,disktabletter,"Maskindiskmedel Tabletter",4418
4674,diskmaskinstabletter,"Maskindiskmedel Tabletter",4418
4675,diskmedelstabletter,"Maskindiskmedel Tabletter",4418
4677,dippmix,Dipmix,1132
4678,"dip mix",Dipmix,1132
4679,"dipp mix",Dipmix,1132
4680,läskbackar,Drickabackar,3729
4682,familjekasse,"Familjekasse 5 dagar",3900
4683,familjekassar,"Familjekasse 5 dagar",3900
4684,familjekassen,"Familjekasse 5 dagar",3900
4685,fruktkorg,Fruktkassar,3902
4685,fruktkorg,"Frukt- och Grönsakskassar",3934
4686,fäboknäcke,"Fäbodknäcke Surdeg",4232
4687,fäbodsknäcke,"Fäbodknäcke Surdeg",4232
4688,fädbodknäcke,"Fäbodknäcke Surdeg",4232
4689,fänkol,"Fänkål Färsk",2883
4689,fänkol,"Fänkål Krydda",2884
4690,gelantin,Gelatin,1223
4690,gelantin,Gelatinblad,3423
4690,gelantin,Gelatinpulver,3424
4691,grönsåpa,"Såpa Flytande",1717
4693,hoisinsås,"Hoi Sin Sauce",2489
4694,"hoisin sås","Hoi Sin Sauce",2489
4695,hudkräm,Hudlotion,1028
4696,hudcreme,Hudlotion,1028
4697,"kondenserat mjölk",Torrmjölk,456
4698,kräftskjärtar,Kräftstjärtar,1316
4699,grillkol,Briketter,4380
4714,alluminiumfolie,Aluminiumfolie,1320
4715,alluminium,Aluminiumfolie,1320
4717,brikett,Briketter,4380
4718,briket,Briketter,4380
4719,bricket,Briketter,4380
4720,brickett,Briketter,4380
4721,briketer,Briketter,4380
4722,bricketter,Briketter,4380
4723,champinioner,"Färska champinjoner",2461
4724,shampinjon,"Färska champinjoner",2461
4727,chilifrukt,Chilifrukter,3009
4727,chilifrukt,"Chilipeppar Färsk",4319
4728,crabsticks,"Surimi & Crabsticks",2980
4729,crabstick,"Surimi & Crabsticks",2980
4730,crab,"Surimi & Crabsticks",2980
4731,faijta,"Kryddmix Fajita",3074
4731,faijta,"Fajita Spice Mix Cilant&Lime",3610
4732,"glad pack",Plastfolie,1066
4733,grapejuice,Grapefruktjuice,3162
4734,grapefruktsjuice,Grapefruktjuice,3162
4735,"grapefrukt juice",Grapefruktjuice,3162
4736,"grape juice",Grapefruktjuice,3162
4737,hamburgedressing,Hamburgerdressing,1500
4738,jordnötsmör,Jordnötssmör,1344
4739,"jordnöt smör",Jordnötssmör,1344
4740,mackaroner,Makaroner,1446
4740,mackaroner,"Makaroner Fullkorn",3655
4741,makaron,Makaroner,1446
4741,makaron,"Makaroner Fullkorn",3655
4742,mackaron,Makaroner,1446
4742,mackaron,"Makaroner Fullkorn",3655
4743,makrillfile,"Makrill i Tomatsås",1798
4743,makrillfile,Makrillfileer,1253
4744,makrillfileer,"Makrill i Tomatsås",1798
4744,makrillfileer,Makrillfileer,1253
4745,makrillfiler,"Makrill i Tomatsås",1798
4745,makrillfiler,Makrillfileer,1253
4746,pankaka,"Pannkakor & Plättar",435
4747,pankakor,"Pannkakor & Plättar",435
4748,plätar,"Pannkakor & Plättar",435
4749,plätt,"Pannkakor & Plättar",435
4750,pappertallrikar,Engångstallrikar,4288
4751,papperstallrikar,Engångstallrikar,4288
4752,papperstallrik,Engångstallrikar,4288
4753,papptallrik,Engångstallrikar,4288
4754,papptallrikar,Engångstallrikar,4288
4755,ruccula,Ruccolasallat,2045
4756,rucula,Ruccolasallat,2045
4757,wookgrönsaker,"Wokgrönsaker Burk",3426
4757,wookgrönsaker,"Wokmix Fryst",1635
4757,wookgrönsaker,Wokmix,491
4758,wokgrönsaker,"Wokmix Fryst",1635
4758,wokgrönsaker,Wokmix,491
4759,bassilika,"Basilika - färsk",2646
4760,basilicka,"Basilika - färsk",2646
4765,grillsasong,Grilltillbehör,544
4765,grillsasong,"Såser & Aromsmör",200
4765,grillsasong,"Glaze Allround",3403
4765,grillsasong,Allroundmarinad,3407
4765,grillsasong,"Grillolja Vitlök",3408
4765,grillsasong,Lammrostbiff,4531
4766,sommargrillsasong,Grillkol,4379
4766,sommargrillsasong,Tändvätska,4383
4766,sommargrillsasong,"Fläskfile Färsk",4089
4766,sommargrillsasong,Färskpotatis,1527
4766,sommargrillsasong,Chorizo,1402
4766,sommargrillsasong,"Oxfilé Skivor",4308
4766,sommargrillsasong,"Fläskkarré Skivor",917
4766,sommargrillsasong,Fläskkotlett,845
4766,sommargrillsasong,Entrecote,853
4766,sommargrillsasong,Kalventrecote,933
4766,sommargrillsasong,Grillolja,3720
4766,sommargrillsasong,"Grillolja Allround",3649
4766,sommargrillsasong,"Grillolja Caramba",3394
4766,sommargrillsasong,"Grillolja Chili",3396
4766,sommargrillsasong,"Grillolja Citrus",3667
4766,sommargrillsasong,"Grillolja Hickory",3397
4766,sommargrillsasong,"Grillolja Honey",3398
4766,sommargrillsasong,"Grillolja Lime",3399
4766,sommargrillsasong,"Grillolja Original",3395
4766,sommargrillsasong,"Grillolja Sweet&Chili",3409
4766,sommargrillsasong,"Grillolja Vitlök",3408
4766,sommargrillsasong,Glaze,3719
4766,sommargrillsasong,"Glaze Allround",3403
4766,sommargrillsasong,"Glaze Ananas",3624
4766,sommargrillsasong,"Glaze Caribbean",3405
4766,sommargrillsasong,"Glaze Chili",3621
4766,sommargrillsasong,"Glaze Hickory",3402
4766,sommargrillsasong,"Glaze Spray",3404
4766,sommargrillsasong,"Glaze Vitlök",3400
4766,sommargrillsasong,Marinader,327
4766,sommargrillsasong,Allroundmarinad,3407
4766,sommargrillsasong,Cajunmarinad,1881
4766,sommargrillsasong,Chilimarinad,3393
4766,sommargrillsasong,Fiskmarinad,3417
4766,sommargrillsasong,Honungsmarinad,1885
4766,sommargrillsasong,Kycklingmarinad,1886
4766,sommargrillsasong,Hickorymarinad,3372
4766,sommargrillsasong,"Provencalsk Marinad",1880
4766,sommargrillsasong,Rödvinsmarinad,1883
4766,sommargrillsasong,"Torr Marinad",3782
4766,sommargrillsasong,Aioli,1262
4766,sommargrillsasong,BBQ-Sås,1115
4766,sommargrillsasong,"BBQ-sås Hickory",3380
4766,sommargrillsasong,"BBQ-sås Hot",3388
4766,sommargrillsasong,"BBQ-sås Original",3385
4766,sommargrillsasong,"Bearnaisesås Färdig",4426
4766,sommargrillsasong,Mangorajasås,2039
4766,sommargrillsasong,Grillkrydda,1825
4766,sommargrillsasong,Kabanoss,2738
4766,sommargrillsasong,"Kryddad Korv",1076
4766,sommargrillsasong,Halloumi,2888
4766,sommargrillsasong,Grilloumiost,3951
4766,sommargrillsasong,Grillpinnar,3370
4766,sommargrillsasong,Potatissallad,2334
4766,sommargrillsasong,Grillsallad,3311
4766,sommargrillsasong,Aubergine,167
4766,sommargrillsasong,Zucchini,166
4766,sommargrillsasong,"Grön Paprika",832
4766,sommargrillsasong,"Röd Paprika",793
4766,sommargrillsasong,"Orange Paprika",830
4766,sommargrillsasong,"Gul Paprika",829
4766,sommargrillsasong,"Färska champinjoner",2461
4766,sommargrillsasong,Salladslök,2190
4766,sommargrillsasong,Rödlök,792
4766,sommargrillsasong,"Vanliga Tomater",2894
4766,sommargrillsasong,Kvisttomater,2120
4766,sommargrillsasong,Lammfilé,3885
4766,sommargrillsasong,Lammkotlett,923
4767,plastpåsar,Fryspåsar,3341
4768,fryspåse,Fryspåsar,3341
4769,"frys påsar",Fryspåsar,3341
4770,"frys påse",Fryspåsar,3341
4771,"plast påsar",Fryspåsar,3341
4771,"plast påsar",Plastpåsar,1068
4772,"plast påse",Plastpåsar,1068
4776,fiskpanetter,"Sprödbakad Torskfilé",2576
4778,nypotatis,Färskpotatis,1527
4779,päroncider,"Cider Päron",1785
4780,äppelcider,"Cider Äpple",1784
4781,äpplecider,"Cider Äpple",1784
4782,soyakorv,Sojakorv,2030
4782,soyakorv,"Vegetarisk Korv",3319
4783,tsatsiki,Tzatziki,2104
4784,"purjo lök",Purjolök,820
4785,"greve ost",Grevéost,679
4786,"herrgård ost",Herrgårdsost,565
4786,"herrgård ost","Riven Herrgårdsost",4084
4787,tacokrydda,"Taco Kryddmix Original",3708
4788,taco,Tacosås,1905
4788,taco,"Texmexsås & Salsa",2295
4789,toaborstar,Toaborste,3987
4790,toalettborstar,Toaborste,3987
4791,"turkisk yogurt","Matlagningsyoghurt Turkisk",3472
4792,kusar,Styckbröd,4690
4793,dambindor,Bindor,1049
4794,dambinda,Bindor,1049
4795,marängbotten,Marängbottnar,2369
4796,marängbottnen,Marängbottnar,2369
4800,avacado,Avokado,161
4801,"ben och jerry","Glass Ben & Jerry's",3333
4802,"ben och jerrys","Glass Ben & Jerry's",3333
4803,"ben & jerrys","Glass Ben & Jerry's",3333
4804,lösgodis,Lösviktsgodis,4570
4805,plockgodis,Lösviktsgodis,4570
4807,myggmedel,Myggmedel,4430
4813,smågodis,Lösviktsgodis,4570
4818,abonnemang,Matkasse,3856
4819,abbonemang,Matkasse,3856
4820,abbonnemang,Matkasse,3856
5098,kvarg,"Kvarg 10 procent",3439
5099,muesli,Müsli,1787
5852,Småyoghurt,"Yoghurt Portionsförp.",999
5853,yuoghurt,Yoghurt,245
5921,"fransk senap","Senap Dijon",1004
6300,yogurth,Yoghurt,245
6729,Stearinljus,Ljus,2977
6729,Stearinljus,Kronljus,4114
6880,tacos,Texmex,447
6880,tacos,Tortilla,1697
6913,tagiatelle,Tagliatelle,1462
6990,marchall,Marschall,2975
6991,marshall,Marschall,2975
6992,marchaller,Marschall,2975
6993,marshaller,Marschall,2975
6994,"schotch brite",Rengöringssvamp,3964
6995,"schotch bright",Rengöringssvamp,3964
6996,"scotch bright",Rengöringssvamp,3964
6997,bright,Rengöringssvamp,3964
6998,blomnäring,Växtnäringspreparat,453
6999,växtnäring,Växtnäringspreparat,453
7000,tomatsås,"Pastasås Arrabbiata",3107
7000,tomatsås,"Pastasås Basilika",3098
7000,tomatsås,"Pastasås Classico",4027
7001,säkring,Proppar,3914
7002,säkringar,Proppar,3914
7008,pannkakssirap,"Sirap Lönn",2962
7071,balsamicovinäger,Balsamvinäger,1476
7071,balsamicovinäger,"Balsamvinäger Vit",1477
7150,biffstek,Ryggbiff,881
7158,pepparot,Pepparrot,181
7159,blomsternäring,Växtnäringspreparat,453
7160,lakris,Lakrits,385
7184,Schintzel,Schnitzel,3296
7278,harrissa,Harissa,4169
7279,harrisa,Harissa,4169
7329,tortelini,Tortellini,1314
7330,schampo,Schampo,990
7352,drickyogurt,Drickyoghurt,2792
7353,drickyoughurt,Drickyoghurt,2792
7354,drickyougurt,Drickyoghurt,2792
7505,fika,"Bullar & Wienerbröd",207
7505,fika,Wienerbröd,3113
7505,fika,"Fikabröd & Tårtor",209
7505,fika,Kondisbitar,202
7505,fika,"Kanelsnäckor & Kanelbullar",1980
7505,fika,Bullar,485
7505,fika,"Tårtor & Efterrätter",210
7505,fika,Gifflar,1774
7505,fika,Kardemummabullar,1624
7505,fika,"Munkar & Donuts",3029
7505,fika,"Tårtor, Eget Bageri",3806
7539,"sallad i påse",Salladsmix,2197
7541,"harry kuvert","Haricot Verts",506
7634,pepakakor,Pepparkakor,375
7635,peparkakor,Pepparkakor,375
7652,bak,Engångsbakformar,3337
7653,formar,Engångsbakformar,3337
7654,bakform,Engångsbakformar,3337
7717,glasspaket,Paketglass,3322
7718,Gräddglass,Paketglass,3322
7719,pistatj,Pistageglass,4478
7720,äppelglass,Äppelsorbet,4479
7721,äpplesorbet,Äppelsorbet,4479
7722,äppelciderglass,Äppelsorbet,4479
7723,kakglass,Pepparkaksglass,4477
7724,pepparkakaglass,Pepparkaksglass,4477
7725,kakaglass,Pepparkaksglass,4477
7726,cookie,Pepparkaksglass,4477
7727,gingerbread,Pepparkaksglass,4477
7728,nötglass,Pistageglass,4478
7784,varmkorvsbröd,Korvbröd,1227
7786,Hjortronsalt,Hjorthornssalt,1840
7787,blomgödning,Växtnäringspreparat,453
7788,blomstergödning,Växtnäringspreparat,453
7789,filoDeg,Filodeg,1139
7879,"spring onion",Salladslök,2190
8076,ättiksgurka,Smörgåsgurka,3022
8078,mashmallows,"Skum Marshmallows",3410
8079,kaki,Sharon,3880
8082,doftspray,Luftuppfriskare,1116
8229,melittapåsar,Kaffefilter,306
8229,melittapåsar,"Kaffefilter Oblekta",307
8238,frystape,Frysclips/Frystejp,1499
8315,risgryn,Grötris,1709
8402,senapsfrön,Senapsfrö,1827
8702,isbergssalad,Isbergssallat,791
8703,isbergssalat,Isbergssallat,791
8728,våfflor,Våffelmix,1454
8885,honungsyogerth,Honungsyoghurt,3458
8886,honungsyogert,Honungsyoghurt,3458
9125,tapernade,Tapenade,2103
9223,remulade,Remouladsås,1502
9225,coctailmorötter,Minimorötter,2809
9226,cocktailmorötter,Minimorötter,2809
9276,kottlet,"Fläskkarré Skivor",917
9276,kottlet,Fläskkotlett,845
9680,emmenthaler,Emmentalerost,422
9961,peccorino,Pecorinoost,3687
9961,peccorino,"Riven Pecorinoost",81
10017,yourghut,Yoghurt,245
10018,safran,Saffran,1820
10149,sockerbönor,Sugarsnaps,4230
10288,rödbettor,Rödbetssallad,736
10294,diskmaskin,Maskindiskmedel,2896
10295,"naturell yogurth","Yoghurt Naturell",427
10316,maskindisksalt,Diskmaskinsrengöring,4100
10561,alpro,"Växtbaserad gräddersättning",4466
10562,auto_alpro,"Växtbaserad gräddersättning",4466
10563,grädde,Matlagningsgrädde,411
10563,grädde,Vispgrädde,424
10608,pekktin,Gelatin,1223
10609,pektin,Gelatin,1223
10609,pektin,Syltsocker,1589
10636,örter,"Basilika - färsk",2646
10636,örter,"Körvel - färsk",3861
10636,örter,"Timjan - färsk",2645
10636,örter,Thaibasilika,3835
10636,örter,"Koriander - färsk",2693
10636,örter,"Oregano - färsk",2688
10636,örter,"Salvia - färsk",2690
10636,örter,"Mynta - färsk",2997
10636,örter,"Rosmarin - färsk",3006
10637,ört,"Basilika - färsk",2646
10637,ört,"Körvel - färsk",3861
10637,ört,"Timjan - färsk",2645
10637,ört,Thaibasilika,3835
10637,ört,"Koriander - färsk",2693
10637,ört,"Oregano - färsk",2688
10637,ört,"Salvia - färsk",2690
10637,ört,"Mynta - färsk",2997
10637,ört,"Rosmarin - färsk",3006
10799,ketjup,Tomatketchup,328
10978,Färdigmat,"Portionsrätter Kyckling",2522
10978,Färdigmat,"Portionsrätter Veg",2919
10978,Färdigmat,"Färdiglagat & Förberett",5536
11090,solrosfrön,"Solroskärnor Naturella",3513
11090,solrosfrön,Solroskärnor,581
11091,solrosfrö,"Solroskärnor Naturella",3513
11541,Lösviktsgodis,Lösviktsgodis,4570
11678,lördagsgodis,Lösviktsgodis,4570
11696,tomat,Tomater,160
11774,äggklocka,Kökstimer,4508
11775,äggtimer,Kökstimer,4508
11776,köksklocka,Kökstimer,4508
11777,"taco sås",Tacosås,1905
11778,tacosåss,Tacosås,1905
11779,takosås,Tacosås,1905
11780,tackosås,Tacosås,1905
11781,"Färsk korv",Salsiccia,2880
11793,söndagsgodis,Lösviktsgodis,4570
11794,helgmys,Lösviktsgodis,4570
11832,fäsk,Fisk,502
